species	db	value	unity	value_used	category	id
Salmo_salar	ADW	15	cm	15	length	Salmo_salar;ADW;length
Toxocara_canis	ADW	15	cm	15	length	Toxocara_canis;ADW;length
Spizella_passerina	ADW	147	mm	14.7	length	Spizella_passerina;ADW;length
Gongylonema_pulchrum	EOL	145	mm	14.5	length	Gongylonema_pulchrum;EOL;length
Microcebus_murinus	ADW	14.5	cm	14.5	length	Microcebus_murinus;ADW;length
Dipodomys_spectabilis	EOL	141.14	mm	14.114	length	Dipodomys_spectabilis;EOL;length
Acanthochromis_polyacanthus	EOL	14	cm	14	length	Acanthochromis_polyacanthus;EOL;length
Acanthochromis_polyacanthus	fishbase	14	cm	14	length	Acanthochromis_polyacanthus;fishbase;length
Aegithalos_caudatus	ADW	14	cm	14	length	Aegithalos_caudatus;ADW;length
Salarias_fasciatus	EOL	14	cm	14	length	Salarias_fasciatus;EOL;length
Salarias_fasciatus	fishbase	14	cm	14	length	Salarias_fasciatus;fishbase;length
Thryothorus_ludovicianus	ADW	14	cm	14	length	Thryothorus_ludovicianus;ADW;length
Triplophysa_tibetana	EOL	13.9	cm	13.9	length	Triplophysa_tibetana;EOL;length
Triplophysa_tibetana	fishbase	13.9	cm	13.9	length	Triplophysa_tibetana;fishbase;length
Phyllostomus_hastatus	ADW	137.95	mm	13.795	length	Phyllostomus_hastatus;ADW;length
Ictidomys_tridecemlineatus	EOL	137.5	mm	13.75	length	Ictidomys_tridecemlineatus;EOL;length
Mesocricetus_auratus	ADW	13.5	cm	13.5	length	Mesocricetus_auratus;ADW;length
Paramormyrops_kingsleyae	EOL	13.5	cm	13.5	length	Paramormyrops_kingsleyae;EOL;length
Paramormyrops_kingsleyae	fishbase	13.5	cm	13.5	length	Paramormyrops_kingsleyae;fishbase;length
Haliotis_rubra	EOL	131	mm	13.1	length	Haliotis_rubra;EOL;length
Chaetura_pelagica	ADW	130.4	mm	13.04	length	Chaetura_pelagica;ADW;length
Dromiciops_gliroides	ADW	130	mm	13	length	Dromiciops_gliroides;ADW;length
Eptesicus_fuscus	ADW	130	mm	13	length	Eptesicus_fuscus;ADW;length
Heterocephalus_glaber	EOL	129.61	mm	12.961	length	Heterocephalus_glaber;EOL;length
Galemys_pyrenaicus	EOL	125	mm	12.5	length	Galemys_pyrenaicus;EOL;length
Microtus_ochrogaster	EOL	121.87	mm	12.187	length	Microtus_ochrogaster;EOL;length
Astyanax_mexicanus	EOL	12	cm	12	length	Astyanax_mexicanus;EOL;length
Astyanax_mexicanus	fishbase	12	cm	12	length	Astyanax_mexicanus;fishbase;length
Hypomesus_transpacificus	EOL	12	cm	12	length	Hypomesus_transpacificus;EOL;length
Hypomesus_transpacificus	fishbase	12	cm	12	length	Hypomesus_transpacificus;fishbase;length
Meriones_unguiculatus	ADW	120	mm	12	length	Meriones_unguiculatus;ADW;length
Styela_clava	EOL	120	mm	12	length	Styela_clava;EOL;length
Xenopus_laevis	ADW	12	cm	12	length	Xenopus_laevis;ADW;length
Elephantulus_edwardii	EOL	118.86	mm	11.886	length	Elephantulus_edwardii;EOL;length
Peromyscus_californicus	EOL	116	mm	11.6	length	Peromyscus_californicus;EOL;length
Condylura_cristata	EOL	115.65	mm	11.565	length	Condylura_cristata;EOL;length
Dipodomys_ordii	EOL	113.92	mm	11.392	length	Dipodomys_ordii;EOL;length
Regulus_satrapa	ADW	113.75	mm	11.375	length	Regulus_satrapa;ADW;length
Bufo_bufo	EOL	113	mm	11.3	length	Bufo_bufo;EOL;length
Maylandia_zebra	EOL	11.3	cm	11.3	length	Maylandia_zebra;EOL;length
Maylandia_zebra	fishbase	11.3	cm	11.3	length	Maylandia_zebra;fishbase;length
Meriones_unguiculatus	EOL	112.5	mm	11.25	length	Meriones_unguiculatus;EOL;length
Acomys_russatus	EOL	111.08	mm	11.108	length	Acomys_russatus;EOL;length
Amphiprion_ocellaris	ADW	110	mm	11	length	Amphiprion_ocellaris;ADW;length
Amphiprion_ocellaris	EOL	11	cm	11	length	Amphiprion_ocellaris;EOL;length
Amphiprion_ocellaris	fishbase	11	cm	11	length	Amphiprion_ocellaris;fishbase;length
Archocentrus_centrarchus	EOL	11	cm	11	length	Archocentrus_centrarchus;EOL;length
Archocentrus_centrarchus	fishbase	11	cm	11	length	Archocentrus_centrarchus;fishbase;length
Gasterosteus_aculeatus	EOL	11	cm	11	length	Gasterosteus_aculeatus;EOL;length
Gasterosteus_aculeatus	fishbase	11	cm	11	length	Gasterosteus_aculeatus;fishbase;length
Jaculus_jaculus	ADW	110	mm	11	length	Jaculus_jaculus;ADW;length
Myodes_glareolus	ADW	11	cm	11	length	Myodes_glareolus;ADW;length
Poecilia_mexicana	EOL	11	cm	11	length	Poecilia_mexicana;EOL;length
Poecilia_mexicana	fishbase	11	cm	11	length	Poecilia_mexicana;fishbase;length
Taeniopygia_guttata	ADW	11	cm	11	length	Taeniopygia_guttata;ADW;length
Rana_temporaria	EOL	109	mm	10.9	length	Rana_temporaria;EOL;length
Phyllostomus_hastatus	EOL	107	mm	10.7	length	Phyllostomus_hastatus;EOL;length
Chrysochloris_asiatica	EOL	106.5	mm	10.65	length	Chrysochloris_asiatica;EOL;length
Myodes_glareolus	EOL	106.38	mm	10.638	length	Myodes_glareolus;EOL;length
Phodopus_roborovskii	ADW	106	mm	10.6	length	Phodopus_roborovskii;ADW;length
Dromiciops_gliroides	EOL	105.74	mm	10.574	length	Dromiciops_gliroides;EOL;length
Periophthalmus_magnuspinnatus	EOL	10.3	cm	10.3	length	Periophthalmus_magnuspinnatus;EOL;length
Periophthalmus_magnuspinnatus	fishbase	10.3	cm	10.3	length	Periophthalmus_magnuspinnatus;fishbase;length
Jaculus_jaculus	EOL	102.18	mm	10.218	length	Jaculus_jaculus;EOL;length
Myotis_lucifugus	ADW	102	mm	10.2	length	Myotis_lucifugus;ADW;length
Pteronotus_parnellii	ADW	102	mm	10.2	length	Pteronotus_parnellii;ADW;length
Pimephales_promelas	EOL	10.1	cm	10.1	length	Pimephales_promelas;EOL;length
Pimephales_promelas	fishbase	10.1	cm	10.1	length	Pimephales_promelas;fishbase;length
Calypte_anna	ADW	100	mm	10	length	Calypte_anna;ADW;length
Capitella_teleta	EOL	100	mm	10	length	Capitella_teleta;EOL;length
Lottia_gigantea	ADW	10	cm	10	length	Lottia_gigantea;ADW;length
Owenia_fusiformis	EOL	100	mm	10	length	Owenia_fusiformis;EOL;length
Sinocyclocheilus_anshuiensis	EOL	10	cm	10	length	Sinocyclocheilus_anshuiensis;EOL;length
Sinocyclocheilus_anshuiensis	fishbase	10	cm	10	length	Sinocyclocheilus_anshuiensis;fishbase;length
Sphaeramia_orbicularis	EOL	10	cm	10	length	Sphaeramia_orbicularis;EOL;length
Sphaeramia_orbicularis	fishbase	10	cm	10	length	Sphaeramia_orbicularis;fishbase;length
Stegastes_partitus	EOL	10	cm	10	length	Stegastes_partitus;EOL;length
Stegastes_partitus	fishbase	10	cm	10	length	Stegastes_partitus;fishbase;length
Microtus_oregoni	EOL	99.22	mm	9.922	length	Microtus_oregoni;EOL;length
Sorex_cinereus	ADW	99	mm	9.9	length	Sorex_cinereus;ADW;length
Sinocyclocheilus_rhinocerous	EOL	9.7	cm	9.7	length	Sinocyclocheilus_rhinocerous;EOL;length
Sinocyclocheilus_rhinocerous	fishbase	9.7	cm	9.7	length	Sinocyclocheilus_rhinocerous;fishbase;length
Poecilia_formosa	EOL	9.6	cm	9.6	length	Poecilia_formosa;EOL;length
Poecilia_formosa	fishbase	9.6	cm	9.6	length	Poecilia_formosa;fishbase;length
Hemicordylus_capensis	EOL	95.9	mm	9.59	length	Hemicordylus_capensis;EOL;length
Peromyscus_maniculatus	EOL	95.75	mm	9.575	length	Peromyscus_maniculatus;EOL;length
Mus_musculus	ADW	95	mm	9.5	length	Mus_musculus;ADW;length
Parambassis_ranga	EOL	9.5	cm	9.5	length	Parambassis_ranga;EOL;length
Parambassis_ranga	fishbase	9.5	cm	9.5	length	Parambassis_ranga;fishbase;length
Onychomys_torridus	EOL	94.8	mm	9.48	length	Onychomys_torridus;EOL;length
Peromyscus_leucopus	EOL	94.41	mm	9.441	length	Peromyscus_leucopus;EOL;length
Schistocerca_americana	EOL	94	mm	9.4	length	Schistocerca_americana;EOL;length
Thalassophryne_amazonica	EOL	9.3	cm	9.3	length	Thalassophryne_amazonica;EOL;length
Thalassophryne_amazonica	fishbase	9.3	cm	9.3	length	Thalassophryne_amazonica;fishbase;length
Cyprinodon_variegatus	EOL	9	cm	9	length	Cyprinodon_variegatus;EOL;length
Cyprinodon_variegatus	fishbase	9	cm	9	length	Cyprinodon_variegatus;fishbase;length
Desmodus_rotundus	ADW	90	mm	9	length	Desmodus_rotundus;ADW;length
Melanotaenia_boesemani	EOL	9	cm	9	length	Melanotaenia_boesemani;EOL;length
Melanotaenia_boesemani	fishbase	9	cm	9	length	Melanotaenia_boesemani;fishbase;length
Mus_musculus	EOL	90	mm	9	length	Mus_musculus;EOL;length
Neolamprologus_brichardi	EOL	9	cm	9	length	Neolamprologus_brichardi;EOL;length
Neolamprologus_brichardi	fishbase	9	cm	9	length	Neolamprologus_brichardi;fishbase;length
Parelaphostrongylus_tenuis	EOL	90	mm	9	length	Parelaphostrongylus_tenuis;EOL;length
Pungitius_pungitius	EOL	9	cm	9	length	Pungitius_pungitius;EOL;length
Pungitius_pungitius	fishbase	9	cm	9	length	Pungitius_pungitius;fishbase;length
Apodemus_sylvaticus	EOL	87.51	mm	8.751	length	Apodemus_sylvaticus;EOL;length
Phrynosoma_platyrhinos	EOL	87	mm	8.7	length	Phrynosoma_platyrhinos;EOL;length
Artibeus_jamaicensis	ADW	85	mm	8.5	length	Artibeus_jamaicensis;ADW;length
Austrofundulus_limnaeus	EOL	8	cm	8	length	Austrofundulus_limnaeus;EOL;length
Austrofundulus_limnaeus	fishbase	8	cm	8	length	Austrofundulus_limnaeus;fishbase;length
Brugia_malayi	ADW	8	cm	8	length	Brugia_malayi;ADW;length
Dictyocaulus_viviparus	EOL	80	mm	8	length	Dictyocaulus_viviparus;EOL;length
Gasterosteus_aculeatus	ADW	8	cm	8	length	Gasterosteus_aculeatus;ADW;length
Myotis_myotis	ADW	8	cm	8	length	Myotis_myotis;ADW;length
Nematolebias_whitei	EOL	8	cm	8	length	Nematolebias_whitei;EOL;length
Nematolebias_whitei	fishbase	8	cm	8	length	Nematolebias_whitei;fishbase;length
Pimephales_promelas	ADW	8	cm	8	length	Pimephales_promelas;ADW;length
Pomacea_canaliculata	EOL	80	mm	8	length	Pomacea_canaliculata;EOL;length
Sorex_araneus	ADW	80	mm	8	length	Sorex_araneus;ADW;length
Artibeus_jamaicensis	EOL	78.3	mm	7.83	length	Artibeus_jamaicensis;EOL;length
Desmodus_rotundus	EOL	78	mm	7.8	length	Desmodus_rotundus;EOL;length
Mya_arenaria	EOL	77	mm	7.7	length	Mya_arenaria;EOL;length
Pundamilia_nyererei	fishbase	7.7	cm	7.7	length	Pundamilia_nyererei;fishbase;length
Zootoca_vivipara	ADW	77	mm	7.7	length	Zootoca_vivipara;ADW;length
Fasciolopsis_buski	ADW	75	mm	7.5	length	Fasciolopsis_buski;ADW;length
Kryptolebias_marmoratus	EOL	7.5	cm	7.5	length	Kryptolebias_marmoratus;EOL;length
Kryptolebias_marmoratus	fishbase	7.5	cm	7.5	length	Kryptolebias_marmoratus;fishbase;length
Sceloporus_undulatus	EOL	75	mm	7.5	length	Sceloporus_undulatus;EOL;length
Vanessa_cardui	ADW	7.3	cm	7.3	length	Vanessa_cardui;ADW;length
Sorex_araneus	EOL	72.78	mm	7.278	length	Sorex_araneus;EOL;length
Etheostoma_spectabile	EOL	7.2	cm	7.2	length	Etheostoma_spectabile;EOL;length
Etheostoma_spectabile	fishbase	7.2	cm	7.2	length	Etheostoma_spectabile;fishbase;length
Myotis_myotis	EOL	72	mm	7.2	length	Myotis_myotis;EOL;length
Phodopus_roborovskii	EOL	72	mm	7.2	length	Phodopus_roborovskii;EOL;length
Rhinolophus_ferrumequinum	ADW	71	mm	7.1	length	Rhinolophus_ferrumequinum;ADW;length
Gambusia_affinis	EOL	7	cm	7	length	Gambusia_affinis;EOL;length
Gambusia_affinis	fishbase	7	cm	7	length	Gambusia_affinis;fishbase;length
Loa_loa	ADW	70	mm	7	length	Loa_loa;ADW;length
Puntigrus_tetrazona	EOL	7	cm	7	length	Puntigrus_tetrazona;EOL;length
Puntigrus_tetrazona	fishbase	7	cm	7	length	Puntigrus_tetrazona;fishbase;length
Synchiropus_splendidus	EOL	7	cm	7	length	Synchiropus_splendidus;EOL;length
Synchiropus_splendidus	fishbase	7	cm	7	length	Synchiropus_splendidus;fishbase;length
Spea_bombifrons	ADW	68	mm	6.8	length	Spea_bombifrons;ADW;length
Cettia_cetti	ADW	67	mm	6.7	length	Cettia_cetti;ADW;length
Betta_splendens	EOL	6.5	cm	6.5	length	Betta_splendens;EOL;length
Betta_splendens	fishbase	6.5	cm	6.5	length	Betta_splendens;fishbase;length
Nothobranchius_furzeri	EOL	6.5	cm	6.5	length	Nothobranchius_furzeri;EOL;length
Nothobranchius_furzeri	fishbase	6.5	cm	6.5	length	Nothobranchius_furzeri;fishbase;length
Danio_rerio	ADW	64	mm	6.4	length	Danio_rerio;ADW;length
Numida_meleagris	ADW	64	mm	6.4	length	Numida_meleagris;ADW;length
Spea_bombifrons	EOL	63.5	mm	6.35	length	Spea_bombifrons;EOL;length
Eriocheir_sinensis	EOL	62	mm	6.2	length	Eriocheir_sinensis;EOL;length
Sagittarius_serpentarius	ADW	61	mm	6.1	length	Sagittarius_serpentarius;ADW;length
Branchiostoma_belcheri	EOL	60	mm	6	length	Branchiostoma_belcheri;EOL;length
Branchiostoma_floridae	EOL	60	mm	6	length	Branchiostoma_floridae;EOL;length
Branchiostoma_lanceolatum	EOL	6	cm	6	length	Branchiostoma_lanceolatum;EOL;length
Elysia_chlorotica	ADW	60	mm	6	length	Elysia_chlorotica;ADW;length
Etheostoma_cragini	EOL	6	cm	6	length	Etheostoma_cragini;EOL;length
Etheostoma_cragini	fishbase	6	cm	6	length	Etheostoma_cragini;fishbase;length
Gouania_willdenowi	EOL	6	cm	6	length	Gouania_willdenowi;EOL;length
Nematostella_vectensis	EOL	60	mm	6	length	Nematostella_vectensis;EOL;length
Poecilia_reticulata	EOL	6	cm	6	length	Poecilia_reticulata;EOL;length
Poecilia_reticulata	fishbase	6	cm	6	length	Poecilia_reticulata;fishbase;length
Pomacea_canaliculata	ADW	60	mm	6	length	Pomacea_canaliculata;ADW;length
Strongylus_vulgaris	ADW	6	cm	6	length	Strongylus_vulgaris;ADW;length
Synchiropus_splendidus	ADW	6	cm	6	length	Synchiropus_splendidus;ADW;length
Xiphophorus_couchianus	EOL	6	cm	6	length	Xiphophorus_couchianus;EOL;length
Xiphophorus_couchianus	fishbase	6	cm	6	length	Xiphophorus_couchianus;fishbase;length
Xiphophorus_maculatus	EOL	6	cm	6	length	Xiphophorus_maculatus;EOL;length
Xiphophorus_maculatus	fishbase	6	cm	6	length	Xiphophorus_maculatus;fishbase;length
Molossus_molossus	EOL	59.82	mm	5.982	length	Molossus_molossus;EOL;length
Zootoca_vivipara	EOL	57.6	mm	5.76	length	Zootoca_vivipara;EOL;length
Sorex_cinereus	EOL	57.2	mm	5.72	length	Sorex_cinereus;EOL;length
Pteronotus_parnellii	EOL	57	mm	5.7	length	Pteronotus_parnellii;EOL;length
Triplophysa_rosa	EOL	5.6	cm	5.6	length	Triplophysa_rosa;EOL;length
Triplophysa_rosa	fishbase	5.6	cm	5.6	length	Triplophysa_rosa;fishbase;length
Eleutherodactylus_coqui	ADW	55	mm	5.5	length	Eleutherodactylus_coqui;ADW;length
Vespa_mandarinia	ADW	5.5	cm	5.5	length	Vespa_mandarinia;ADW;length
Bombina_bombina	EOL	53	mm	5.3	length	Bombina_bombina;EOL;length
Myotis_lucifugus	EOL	52.7	mm	5.27	length	Myotis_lucifugus;EOL;length
Trichuris_suis	EOL	50.06	mm	5.006	length	Trichuris_suis;EOL;length
Anolis_carolinensis	EOL	50	mm	5	length	Anolis_carolinensis;EOL;length
Cyprinodon_tularosa	EOL	5	cm	5	length	Cyprinodon_tularosa;EOL;length
Cyprinodon_tularosa	fishbase	5	cm	5	length	Cyprinodon_tularosa;fishbase;length
Girardinichthys_multiradiatus	EOL	5	cm	5	length	Girardinichthys_multiradiatus;EOL;length
Girardinichthys_multiradiatus	fishbase	5	cm	5	length	Girardinichthys_multiradiatus;fishbase;length
Hippocampus_zosterae	ADW	5	cm	5	length	Hippocampus_zosterae;ADW;length
Hippocampus_zosterae	EOL	5	cm	5	length	Hippocampus_zosterae;EOL;length
Hippocampus_zosterae	fishbase	5	cm	5	length	Hippocampus_zosterae;fishbase;length
Pollicipes_pollicipes	EOL	50	mm	5	length	Pollicipes_pollicipes;EOL;length
Suncus_etruscus	ADW	50	mm	5	length	Suncus_etruscus;ADW;length
Trichuris_trichiura	ADW	50	mm	5	length	Trichuris_trichiura;ADW;length
Trichuris_trichiura	EOL	50	mm	5	length	Trichuris_trichiura;EOL;length
Lingula_anatina	EOL	49	mm	4.9	length	Lingula_anatina;EOL;length
Gouania_willdenowi	fishbase	4.6	cm	4.6	length	Gouania_willdenowi;fishbase;length
Pipistrellus_kuhlii	EOL	45.99	mm	4.599	length	Pipistrellus_kuhlii;EOL;length
Oryzias_javanicus	EOL	4.5	cm	4.5	length	Oryzias_javanicus;EOL;length
Oryzias_javanicus	fishbase	4.5	cm	4.5	length	Oryzias_javanicus;fishbase;length
Ostrea_edulis	EOL	44	mm	4.4	length	Ostrea_edulis;EOL;length
Angiostrongylus_costaricensis	EOL	42	mm	4.2	length	Angiostrongylus_costaricensis;EOL;length
Oryzias_latipes	EOL	4	cm	4	length	Oryzias_latipes;EOL;length
Oryzias_latipes	fishbase	4	cm	4	length	Oryzias_latipes;fishbase;length
Oryzias_melastigma	EOL	4	cm	4	length	Oryzias_melastigma;EOL;length
Oryzias_melastigma	fishbase	4	cm	4	length	Oryzias_melastigma;fishbase;length
Danio_rerio	EOL	3.8	cm	3.8	length	Danio_rerio;EOL;length
Danio_rerio	fishbase	3.8	cm	3.8	length	Danio_rerio;fishbase;length
Pogonophryne_albipinna	EOL	3.8	cm	3.8	length	Pogonophryne_albipinna;EOL;length
Pogonophryne_albipinna	fishbase	3.8	cm	3.8	length	Pogonophryne_albipinna;fishbase;length
Soboliphyme_baturini	EOL	35.3	mm	3.53	length	Soboliphyme_baturini;EOL;length
Anoplophora_glabripennis	ADW	35	mm	3.5	length	Anoplophora_glabripennis;ADW;length
Periplaneta_americana	EOL	34.2	mm	3.42	length	Periplaneta_americana;EOL;length
Angiostrongylus_cantonensis	EOL	32.84	mm	3.284	length	Angiostrongylus_cantonensis;EOL;length
Anisakis_simplex	ADW	30	mm	3	length	Anisakis_simplex;ADW;length
Danio_aesculapii	EOL	3	cm	3	length	Danio_aesculapii;EOL;length
Danio_aesculapii	fishbase	3	cm	3	length	Danio_aesculapii;fishbase;length
Engystomops_pustulosus	EOL	30	mm	3	length	Engystomops_pustulosus;EOL;length
Patella_vulgata	EOL	30	mm	3	length	Patella_vulgata;EOL;length
Poeciliopsis_prolifica	EOL	3	cm	3	length	Poeciliopsis_prolifica;EOL;length
Poeciliopsis_prolifica	fishbase	3	cm	3	length	Poeciliopsis_prolifica;fishbase;length
Spodoptera_exigua	ADW	30	mm	3	length	Spodoptera_exigua;ADW;length
Biomphalaria_glabrata	EOL	29.5	mm	2.95	length	Biomphalaria_glabrata;EOL;length
Haemonchus_placei	EOL	25.5	mm	2.55	length	Haemonchus_placei;EOL;length
Strongylus_vulgaris	EOL	25.4	mm	2.54	length	Strongylus_vulgaris;EOL;length
Angiostrongylus_cantonensis	ADW	25	mm	2.5	length	Angiostrongylus_cantonensis;ADW;length
Clonorchis_sinensis	ADW	25	mm	2.5	length	Clonorchis_sinensis;ADW;length
Lytechinus_variegatus	EOL	25	mm	2.5	length	Lytechinus_variegatus;EOL;length
Pomphorhynchus_laevis	EOL	25	mm	2.5	length	Pomphorhynchus_laevis;EOL;length
Vespa_crabro	EOL	25	mm	2.5	length	Vespa_crabro;EOL;length
Bombus_affinis	ADW	23	mm	2.3	length	Bombus_affinis;ADW;length
Lottia_gigantea	EOL	22	mm	2.2	length	Lottia_gigantea;EOL;length
Bombus_impatiens	ADW	21	mm	2.1	length	Bombus_impatiens;ADW;length
Polistes_fuscatus	ADW	21	mm	2.1	length	Polistes_fuscatus;ADW;length
Ancylostoma_caninum	ADW	20	mm	2	length	Ancylostoma_caninum;ADW;length
Apis_mellifera	ADW	20	mm	2	length	Apis_mellifera;ADW;length
Dreissena_polymorpha	ADW	2	cm	2	length	Dreissena_polymorpha;ADW;length
Dreissena_polymorpha	EOL	20	mm	2	length	Dreissena_polymorpha;EOL;length
Hermetia_illucens	ADW	20	mm	2	length	Hermetia_illucens;ADW;length
Polistes_dominula	ADW	2	cm	2	length	Polistes_dominula;ADW;length
Catharus_ustulatus	ADW	19.3	mm	1.93	length	Catharus_ustulatus;ADW;length
Bombus_impatiens	EOL	19	mm	1.9	length	Bombus_impatiens;EOL;length
Apis_mellifera	EOL	18	mm	1.8	length	Apis_mellifera;EOL;length
Armadillidium_vulgare	ADW	18	mm	1.8	length	Armadillidium_vulgare;ADW;length
Chrysochloris_asiatica	ADW	18	mm	1.8	length	Chrysochloris_asiatica;ADW;length
Lepeophtheirus_salmonis	EOL	18	mm	1.8	length	Lepeophtheirus_salmonis;EOL;length
Polistes_fuscatus	EOL	18	mm	1.8	length	Polistes_fuscatus;EOL;length
Halyomorpha_halys	ADW	17	mm	1.7	length	Halyomorpha_halys;ADW;length
Dermacentor_andersoni	ADW	16.5	mm	1.65	length	Dermacentor_andersoni;ADW;length
Nicrophorus_vespilloides	EOL	16	mm	1.6	length	Nicrophorus_vespilloides;EOL;length
Paragonimus_kellicotti	ADW	16	mm	1.6	length	Paragonimus_kellicotti;ADW;length
Agrilus_planipennis	ADW	15	mm	1.5	length	Agrilus_planipennis;ADW;length
Coptotermes_formosanus	ADW	15	mm	1.5	length	Coptotermes_formosanus;ADW;length
Echinococcus_multilocularis	EOL	15	mm	1.5	length	Echinococcus_multilocularis;EOL;length
Suncus_etruscus	EOL	14.8	mm	1.48	length	Suncus_etruscus;EOL;length
Halyomorpha_halys	EOL	14.5	mm	1.45	length	Halyomorpha_halys;EOL;length
Oesophagostomum_dentatum	EOL	14	mm	1.4	length	Oesophagostomum_dentatum;EOL;length
Photinus_pyralis	ADW	14	mm	1.4	length	Photinus_pyralis;ADW;length
Schistosoma_mansoni	ADW	14	mm	1.4	length	Schistosoma_mansoni;ADW;length
Ancylostoma_duodenale	ADW	13	mm	1.3	length	Ancylostoma_duodenale;ADW;length
Enterobius_vermicularis	ADW	13	mm	1.3	length	Enterobius_vermicularis;ADW;length
Teladorsagia_circumcincta	EOL	12.2	mm	1.22	length	Teladorsagia_circumcincta;EOL;length
Amphibalanus_amphitrite	EOL	12	mm	1.2	length	Amphibalanus_amphitrite;EOL;length
Danionella_translucida	EOL	1.2	cm	1.2	length	Danionella_translucida;EOL;length
Danionella_translucida	fishbase	1.2	cm	1.2	length	Danionella_translucida;fishbase;length
Eciton_burchellii	ADW	12	mm	1.2	length	Eciton_burchellii;ADW;length
Enterobius_vermicularis	EOL	12	mm	1.2	length	Enterobius_vermicularis;EOL;length
Paragonimus_westermani	ADW	12	mm	1.2	length	Paragonimus_westermani;ADW;length
Photinus_pyralis	EOL	12	mm	1.2	length	Photinus_pyralis;EOL;length
Agrilus_planipennis	EOL	11	mm	1.1	length	Agrilus_planipennis;EOL;length
Necator_americanus	ADW	11	mm	1.1	length	Necator_americanus;ADW;length
Aedes_albopictus	ADW	10	mm	1	length	Aedes_albopictus;ADW;length
Dicrocoelium_dendriticum	ADW	10	mm	1	length	Dicrocoelium_dendriticum;ADW;length
Leptinotarsa_decemlineata	ADW	10	mm	1	length	Leptinotarsa_decemlineata;ADW;length
Lucilia_sericata	ADW	10	mm	1	length	Lucilia_sericata;ADW;length
Empidonax_traillii	ADW	9.5	mm	0.95	length	Empidonax_traillii;ADW;length
Echinococcus_granulosus	ADW	9	mm	0.9	length	Echinococcus_granulosus;ADW;length
Ceratitis_capitata	ADW	8	mm	0.8	length	Ceratitis_capitata;ADW;length
Harmonia_axyridis	ADW	8	mm	0.8	length	Harmonia_axyridis;ADW;length
Musca_domestica	ADW	8	mm	0.8	length	Musca_domestica;ADW;length
Stomoxys_calcitrans	ADW	8	mm	0.8	length	Stomoxys_calcitrans;ADW;length
Coccinella_septempunctata	ADW	7.8	mm	0.78	length	Coccinella_septempunctata;ADW;length
Dendroctonus_ponderosae	ADW	7.5	mm	0.75	length	Dendroctonus_ponderosae;ADW;length
Dendroctonus_ponderosae	EOL	7.5	mm	0.75	length	Dendroctonus_ponderosae;EOL;length
Aethina_tumida	ADW	7	mm	0.7	length	Aethina_tumida;ADW;length
Anthonomus_grandis	ADW	7	mm	0.7	length	Anthonomus_grandis;ADW;length
Rhagoletis_pomonella	ADW	7	mm	0.7	length	Rhagoletis_pomonella;ADW;length
Harmonia_axyridis	EOL	6.5	mm	0.65	length	Harmonia_axyridis;EOL;length
Daphnia_magna	EOL	5.9	mm	0.59	length	Daphnia_magna;EOL;length
