#The RNA-seq samples used in the study
species	Run	Experiment	SRAStudy	BioProject	Sample	BioSample	download_path
Coccinella_septempunctata	SRR2971092	SRX1460481	SRP066954	PRJNA304960	SRS1187894	SAMN04311916	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971092/SRR2971092.sralite.1
Coccinella_septempunctata	SRR2971093	SRX1460481	SRP066954	PRJNA304960	SRS1187894	SAMN04311916	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971093/SRR2971093.sralite.1
Coccinella_septempunctata	SRR2971094	SRX1460481	SRP066954	PRJNA304960	SRS1187894	SAMN04311916	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971094/SRR2971094.sralite.1
Coccinella_septempunctata	SRR2971095	SRX1460482	SRP066954	PRJNA304960	SRS1187893	SAMN04311917	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971095/SRR2971095.sralite.1
Coccinella_septempunctata	SRR2971096	SRX1460482	SRP066954	PRJNA304960	SRS1187893	SAMN04311917	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971096/SRR2971096.sralite.1
Coccinella_septempunctata	SRR2971097	SRX1460482	SRP066954	PRJNA304960	SRS1187893	SAMN04311917	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/971/SRR2971097/SRR2971097.sralite.1
Coccinella_septempunctata	ERR1145724	ERX1224534	ERP013296	PRJEB11877	ERS981234	SAMEA3674085	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/145/ERR1145724/ERR1145724.sralite.1
Coccinella_septempunctata	ERR1145725	ERX1224535	ERP013296	PRJEB11877	ERS981235	SAMEA3674086	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/145/ERR1145725/ERR1145725.sralite.1
Coccinella_septempunctata	ERR1145726	ERX1224536	ERP013296	PRJEB11877	ERS981236	SAMEA3674087	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/145/ERR1145726/ERR1145726.sralite.1
Coccinella_septempunctata	ERR1145727	ERX1224537	ERP013296	PRJEB11877	ERS981237	SAMEA3674088	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/ERR001/145/ERR1145727/ERR1145727.sralite.1
